12.6	0.6603	8317	1.483	6.103	10.17	0.2418
12.7	1.445	8408	2.306	5.952	9.981	0.4848
12.8	1.123	8481	1.734	6.196	10.02	0.6665
12.9	0.9331	8530	1.002	6.067	10.27	0.7443
13	-1.008	8596	-1.274	6.322	10.33	0.6157
13.1	-0.9119	8672	-1.463	6.226	10.28	0.4649
13.2	0.3115	8740	0.4904	6.621	10.35	0.513
13.3	1.111	8805	1.381	6.413	10.38	0.6356
13.4	0.3482	8836	0.2639	6.663	10.63	0.6749
13.5	0.5027	8898	0.7142	6.694	10.4	0.778
13.6	0	8983	0	6.716	10.98	0.7704
13.7	-1.061	9030	-0.9896	7.035	10.69	0.6478
13.8	0.8613	9079	0.8706	6.825	10.53	0.759
13.9	-1.26	9168	-1.98	6.864	10.67	0.5386
14	0.7477	9250	1.274	7.265	10.75	0.6754
14.1	-0.5875	9351	-1.291	7.357	10.75	0.5274
14.2	-0.3047	9400	-0.3677	7.237	10.91	0.492
14.3	1.474	9450	1.214	7.387	10.8	0.6337
14.4	0.9708	9533	1.615	7.626	11.33	0.8002
14.5	0.2878	9573	0.2659	7.393	11.51	0.8202
14.6	1.495	9623	1.16	7.55	11.52	0.9117
14.7	-1.244	9719	-2.136	7.665	11.56	0.7169
14.8	-0.7404	9747	-0.4355	7.777	11.59	0.7019
14.9	-1.348	9846	-2.371	7.452	11.28	0.4601
15	-1.343	9901	-1.323	7.851	11.63	0.3087
15.1	0.5864	9942	0.4942	7.932	11.09	0.3628
15.2	0.8629	9996	0.9769	7.935	11.7	0.4651
15.3	0.3482	10028	0.2445	7.606	11.61	0.4793
15.4	0.7655	10074	0.7586	7.672	11.42	0.574
15.5	-0.4538	10164	-0.9576	8.08	11.29	0.467
15.6	-1.026	10260	-2.095	8.371	11.33	0.2602
15.7	-0.8029	10301	-0.6877	8.523	11.35	0.1989
15.8	-0.713	10342	-0.696	8.182	11.48	0.1241
15.9	-0.4674	10384	-0.4474	8.441	12.07	0.07842
16	-0.5864	10426	-0.6031	8.611	11.84	0.01907
16.1	0.2904	10514	0.5865	8.813	11.73	0.07374
16.2	1.567	10551	0.9694	8.555	11.38	0.1743
16.3	-1.022	10641	-1.917	8.574	11.74	-0.03011
16.4	-0.9983	10709	-1.407	8.759	11.38	-0.1677
16.5	-0.3456	10770	-0.5048	9.259	11.82	-0.2277
16.6	-0.7372	10840	-1.245	9.017	11.79	-0.3442
16.7	0.4014	10907	0.6617	9.443	11.74	-0.2843
16.8	0.171	10965	0.2398	9.39	11.24	-0.2645
16.9	-0.2681	11056	-0.6168	9.406	11.29	-0.314
17	-1.175	11088	-0.6742	9.629	11.51	-0.3977
17.1	-0.8622	11146	-1.178	9.805	11.24	-0.492
17.2	0.474	11232	1.014	10.18	11.16	-0.4087
17.3	-0.1185	11324	-0.2862	10.39	11.3	-0.4153
17.4	-0.07051	11431	-0.1712	10.51	10.97	-0.4455
17.5	1.361	11473	0.9646	10.43	10.96	-0.3366
17.6	-0.3878	11530	-0.537	10.66	11.36	-0.4133
17.7	-0.171	11575	-0.1995	10.86	11.31	-0.4078
17.8	-0.496	11620	-0.5393	10.63	11.38	-0.4633
17.9	1.162	11678	1.377	11.01	11.03	-0.3336
18	0.2032	11724	0.2388	11.22	10.77	-0.3175
18.1	-1.21	11777	-1.184	10.95	10.86	-0.4452
18.2	1.252	11866	2.085	11.02	10.62	-0.2323
18.3	-0.199	11904	-0.1929	11.11	11.14	-0.2532
18.4	-0.8545	12005	-1.734	11.03	11.09	-0.4276
18.5	1.214	12076	1.643	11.54	10.53	-0.2556
18.6	1.521	12163	1.938	11	10.63	-0.05958
18.7	-0.8465	12223	-1.09	11.66	10.51	-0.1696
18.8	1.456	12255	0.7636	11.56	10.84	-0.09837
18.9	-0.1815	12333	-0.3091	11.27	11.03	-0.1332
19	0.4674	12396	0.6778	12.11	10.59	-0.06478
19.1	0.3299	12454	0.4673	12.02	10.69	-0.01751
19.2	-0.3316	12538	-0.7404	11.73	10.68	-0.08573
19.3	0.2539	12569	0.1897	12.41	10.67	-0.06856
19.4	-0.8809	12664	-1.734	12.06	10.97	-0.2343
19.5	-1.289	12727	-1.337	12.48	10.53	-0.3722
19.6	-0.08727	12813	-0.1779	12.67	10.45	-0.3978
19.7	-0.6264	12841	-0.3764	12.97	10.65	-0.428
19.8	0.1258	12893	0.1524	12.44	10.6	-0.4051
19.9	-0.7868	12966	-1.353	13.06	10.85	-0.5629
20	0.4643	13004	0.4379	13.14	10.81	-0.5027
20.1	1.488	13068	1.633	12.64	10.7	-0.3472
20.2	-0.3519	13121	-0.4665	13.14	10.45	-0.4038
20.3	-0.2115	13154	-0.1682	13.34	10.21	-0.4206
20.4	1.343	13191	0.9238	13.48	10.52	-0.3091
20.5	1.434	13230	0.9155	12.85	10.2	-0.2267
20.6	-0.9896	13330	-1.965	12.98	10.36	-0.4102
20.7	1.24	13364	0.867	13.54	10.14	-0.3403
20.8	-0.7037	13418	-0.8356	13.36	10.62	-0.4401
20.9	0.5393	13466	0.6197	13.32	10.27	-0.355
21	1.539	13516	1.264	13.73	9.966	-0.2457
21.1	-1.424	13602	-2.099	13.22	10.26	-0.4466
21.2	0.7184	13693	1.524	13.78	10.4	-0.3017
21.3	-0.7295	13787	-1.688	13.81	10.44	-0.4547
21.4	0.6414	13832	0.6411	13.89	9.996	-0.3919
21.5	-1.043	13889	-1.175	14.37	9.862	-0.5174
21.6	0.0171	13915	0.01122	14.29	10.03	-0.5319
21.7	-1.571	14000	-1.932	14.15	10.03	-0.7444
21.8	-0.3316	14080	-0.6201	14.01	9.903	-0.7945
21.9	1.488	14134	1.3	14.3	9.8	-0.6724
22	-1.379	14186	-1.278	14.6	9.883	-0.7821
22.1	-1.257	14231	-1.056	14.19	9.862	-0.8621
22.2	1.304	14276	1.108	14.63	9.843	-0.7811
22.3	0.8713	14349	1.388	14	9.873	-0.6671
22.4	-1.21	14445	-2.166	14.06	9.43	-0.8449
22.5	-1.33	14474	-0.7184	14.21	9.706	-0.9492
22.6	1.463	14501	0.6397	14.65	9.991	-0.8846
22.7	-0.9348	14583	-1.493	14.86	9.413	-0.9978
22.8	-0.1977	14629	-0.2068	14.78	9.605	-1.071
22.9	0.5082	14693	0.7565	14.56	9.11	-0.9937
23	-0.8894	14753	-1.053	14.61	9.219	-1.04
23.1	-0.5641	14841	-1.204	14.25	9.145	-1.152
23.2	-1.304	14919	-1.795	14.26	9.194	-1.377
23.3	1.21	14972	1.283	14.28	8.778	-1.254
23.4	-0.1555	15009	-0.1477	14.74	8.964	-1.293
23.5	-1.324	15076	-1.55	15.05	8.667	-1.424
23.6	1.33	15160	1.85	14.62	8.616	-1.223
23.7	0.05079	15215	0.07481	14.81	8.928	-1.216
23.8	-0.9166	15278	-1.133	14.98	8.578	-1.333
23.9	0.2321	15346	0.4258	15.17	8.245	-1.317
24	-0.8125	15397	-0.9825	14.45	8.504	-1.357
24.1	0.9969	15456	1.082	14.91	8.596	-1.285
24.2	0.1634	15486	0.1214	15.08	8.356	-1.298
24.3	0.1833	15526	0.1739	15.11	8.018	-1.268
24.4	-1.379	15571	-1.036	15.12	8.08	-1.332
24.5	-0.2592	15627	-0.3415	15.14	8.031	-1.367
24.6	-1.144	15700	-1.695	14.7	7.788	-1.546
24.7	0.1026	15760	0.1632	15.45	8.027	-1.545
24.8	-0.6032	15860	-1.455	14.7	7.753	-1.702
24.9	-0.8285	15908	-0.8481	14.98	7.301	-1.801
25	0.08552	15985	0.164	14.5	7.204	-1.768
25.1	-0.3482	16020	-0.304	14.78	7.125	-1.764
25.2	-0.8121	16087	-1.177	15.2	7.016	-1.906
25.3	-1.396	16168	-2.056	15.19	7.057	-2.122
25.4	-0.7854	16266	-1.566	15.09	7.133	-2.221
25.5	0.2985	16294	0.2166	14.46	7.012	-2.245
25.6	-0.03421	16389	-0.0848	14.16	6.619	-2.254
25.7	-0.821	16419	-0.5158	15.01	6.786	-2.282
25.8	-0.4629	16472	-0.5984	14.2	6.699	-2.315
25.9	-0.898	16570	-1.759	14.08	6.602	-2.613
26	-1.393	16623	-1.353	13.92	6.589	-2.64
26.1	1.33	16704	1.817	13.88	6.625	-2.411
26.2	1.31	16801	2.454	14.42	6.399	-2.319
26.3	0.5236	16851	0.6445	14.06	6.376	-2.21
26.4	0.0356	16940	0.07405	14.08	6.007	-2.224
26.5	0.06702	16991	0.08903	14.01	6.271	-2.236
26.6	0.3592	17060	0.5933	13.78	6.13	-2.151
26.7	0.04974	17140	0.1042	13.96	5.902	-2.036
26.8	1.151	17173	0.7725	13.67	5.639	-1.983
26.9	-1.24	17253	-1.775	13.64	5.711	-2.181
27	-1.033	17312	-1.249	13.59	5.82	-2.328
27.1	0.3993	17343	0.2879	13.82	5.655	-2.276
27.2	0.3056	17432	0.6441	13.95	5.277	-2.169
27.3	0.7372	17523	1.54	13.46	5.261	-2.09
27.4	0.8203	17594	1.287	13.14	5.104	-1.982
27.5	-0.5131	17625	-0.369	13.65	5.25	-2
27.6	-0.2908	17677	-0.3689	13.46	5.136	-2.079
27.7	0.2011	17734	0.2666	13.4	5.015	-1.99
27.8	1.146	17822	2.033	13.11	4.738	-1.843
27.9	-1.071	17905	-1.734	13.34	4.834	-1.955
28	1.194	17954	1.087	13.6	4.658	-1.882
28.1	0	18030	0	13.41	4.579	-1.882
28.2	1.061	18112	1.694	13.39	4.475	-1.655
28.3	1.187	18168	1.204	13.39	4.294	-1.597
28.4	0.5027	18206	0.4477	12.86	4.43	-1.473
28.5	-0.315	18244	-0.3272	13.13	4.126	-1.504
28.6	1.343	18326	2.087	13.26	4.054	-1.378
28.7	0.8367	18396	1.194	12.9	4.148	-1.201
28.8	1.063	18499	1.999	13.22	3.951	-1.04
28.9	-1.546	18575	-1.896	13.23	3.86	-1.213
29	-1.49	18678	-2.453	12.83	4.009	-1.473
29.1	-1.158	18716	-0.8987	12.84	3.854	-1.531
29.2	-0.8285	18814	-1.793	13.09	3.843	-1.755
29.3	-1.016	18892	-1.615	13.2	3.713	-1.938
29.4	0.2644	18931	0.2327	13.44	3.45	-1.914
29.5	1.078	18979	1.082	13.16	3.433	-1.716
29.6	0.2908	19017	0.2687	13.54	3.516	-1.706
29.7	0.9048	19047	0.5719	13.54	3.303	-1.714
29.8	-1.571	19113	-1.609	13.01	3.337	-1.833
29.9	0.4901	19157	0.4446	13.25	3.314	-1.786
30	0.9872	19232	1.43	13.24	3.089	-1.675
30.1	-1.012	19320	-1.948	12.96	3.131	-1.774
30.2	-1.094	19389	-1.528	13.19	2.913	-2.008
30.3	-0.7957	19427	-0.6527	13.04	2.86	-2.053
30.4	0.5288	19522	1.198	13.21	2.741	-1.939
30.5	0.4719	19625	1.023	12.5	2.561	-1.887
30.6	-0.2937	19652	-0.2015	12.74	2.575	-1.87
30.7	1.061	19696	0.9512	13.25	2.405	-1.772
30.8	0.5213	19750	0.6544	12.71	2.36	-1.672
30.9	-0.1058	19819	-0.1921	12.95	2.228	-1.725
31	-0.2468	19856	-0.2279	12.68	2.011	-1.748
31.1	-0.9969	19920	-1.274	12.66	2.05	-1.819
31.2	1.335	19997	1.798	12.39	1.922	-1.652
31.3	0.9617	20036	0.7855	12.9	1.893	-1.576
31.4	0.5131	20121	1.103	13.04	1.653	-1.453
31.5	0.4189	20203	0.8421	12.93	1.569	-1.426
31.6	-1.222	20284	-1.924	12.94	1.412	-1.569
31.7	-0.4356	20319	-0.313	12.68	1.382	-1.634
31.8	-0.7959	20418	-1.788	12.53	1.257	-1.744
31.9	-1.236	20496	-1.843	13.15	1.133	-1.939
32	-0.8552	20575	-1.4	13.1	1.041	-2.143
32.1	-0.4538	20670	-0.946	12.97	0.8949	-2.288
32.2	-0.6301	20757	-1.341	12.23	0.7744	-2.282
32.3	-0.899	20808	-1.031	12.55	0.6831	-2.528
32.4	-0.6231	20837	-0.4246	12.13	0.6748	-2.545
32.5	1.411	20874	0.8868	11.99	0.6358	-2.361
32.6	1.357	20916	1.059	12.1	0.6312	-2.376
32.7	-0.8713	21003	-1.547	12.49	0.5548	-2.435
32.8	-0.8063	21041	-0.622	12.07	0.5037	-2.525
32.9	0.1222	21120	0.2363	12.28	0.3877	-2.551
33	-0.4363	21191	-0.7648	11.55	0.3067	-2.551
33.1	-1.374	21258	-1.548	11.77	0.2845	-2.708
33.2	-0.6912	21342	-1.3	11.86	0.2475	-2.861
33.3	-0.5027	21394	-0.6509	11.29	0.2181	-2.953
33.4	-0.8126	21495	-1.787	11.83	0.1974	-3.163
33.5	1.441	21542	1.105	11.13	0.1966	-2.926
33.6	1.033	21594	1.104	11.64	0.1777	-2.814
33.7	1.151	21656	1.369	11.59	0.1671	-2.731
33.8	0.7679	21758	1.754	11.54	0.08027	-2.615
33.9	1.24	21793	0.8493	11.3	0.06744	-2.454
34	-1.063	21869	-1.504	11	0.01359	-2.552
34.1	-1.49	21962	-2.072	11.43	0.01032	-2.818
34.2	0.758	22031	1.15	10.88	-0.03236	-2.787
34.3	-0.6941	22111	-1.224	10.75	-0.07857	-2.827
34.4	-1.551	22142	-0.7756	10.74	-0.08161	-3.019
34.5	0.6632	22221	1.182	10.92	-0.1196	-2.896
34.6	0.788	22264	0.6819	10.63	-0.1521	-2.687
34.7	-1.393	22348	-1.987	10.37	-0.1594	-2.976
34.8	-1.202	22446	-2.158	10.83	-0.1674	-3.099
34.9	-1.385	22543	-2.328	10.58	-0.1624	-3.499
35	0.9348	22640	1.895	10.54	-0.1404	-3.177
35.1	0.743	22681	0.6789	10.36	-0.1421	-3.207
35.2	1.571	22754	1.809	10.16	-0.1407	-2.987
35.3	-0.1833	22845	-0.4207	10.14	-0.1767	-3.058
35.4	0.1197	22917	0.2131	9.856	-0.1971	-2.946
35.5	0.2681	22998	0.5315	9.379	-0.2471	-2.833
35.6	-0.6587	23073	-1.092	9.329	-0.2567	-3.004
35.7	-0.6095	23120	-0.6835	9.24	-0.2632	-3.07
35.8	1.249	23176	1.194	9.485	-0.2753	-2.947
35.9	-1.324	23267	-2.218	9.161	-0.2859	-3.104
36	-0.2314	23363	-0.5088	9.208	-0.2526	-3.352
36.1	1.443	23395	0.8331	9.295	-0.2523	-3.268
36.2	1.4	23452	1.33	8.909	-0.266	-2.977
36.3	-0.171	23547	-0.3801	9.138	-0.2852	-3.107
36.4	-1.026	23594	-0.9372	8.631	-0.278	-3.267
36.5	1.561	23641	1.128	8.799	-0.2866	-2.965
36.6	1.317	23715	1.823	8.495	-0.2772	-2.786
36.7	1.474	23744	0.751	9.01	-0.2975	-2.856
36.8	0.3763	23821	0.7503	8.578	-0.3454	-2.644
36.9	1.571	23875	1.374	8.75	-0.3597	-2.666
37	0.4311	23972	1.033	8.235	-0.4874	-2.435
37.1	-1.266	24061	-1.942	8.522	-0.5231	-2.736
37.2	-0.755	24129	-1.15	8.158	-0.5732	-2.71
37.3	1.366	24162	0.7013	8.141	-0.5634	-2.775
37.4	0.1649	24222	0.2304	8.334	-0.6369	-2.697
37.5	0.9896	24300	1.528	7.839	-0.6637	-2.576
37.6	0.7372	24383	1.361	7.961	-0.7454	-2.335
37.7	-0.06842	24416	-0.0553	8.055	-0.8076	-2.365
37.8	-0.325	24459	-0.3573	7.744	-0.8981	-2.447
37.9	-1.294	24511	-1.177	7.867	-0.9217	-2.517
38	0.8121	24583	1.269	7.621	-0.9701	-2.422
38.1	-0.7205	24663	-1.319	7.508	-1.073	-2.5
38.2	-1.214	24741	-1.81	7.678	-1.057	-2.669
38.3	-1.543	24794	-1.32	7.444	-1.104	-2.797
38.4	0.2985	24850	0.4575	7.387	-1.142	-2.782
38.5	-0.09948	24931	-0.2114	7.269	-1.211	-2.774
38.6	0.898	24978	0.8793	6.914	-1.211	-2.689
38.7	0.7793	25045	1.149	6.746	-1.27	-2.628
38.8	0.4145	25079	0.3355	6.89	-1.331	-2.646
38.9	1.273	25106	0.643	6.945	-1.327	-2.607
39	0.1258	25193	0.2722	6.828	-1.412	-2.579
39.1	1.005	25269	1.614	6.823	-1.513	-2.373
39.2	-1.139	25334	-1.434	6.58	-1.505	-2.567
39.3	0.4948	25398	0.7417	6.47	-1.638	-2.372
39.4	-0.7618	25469	-1.239	6.5	-1.695	-2.49
39.5	0.0178	25510	0.01871	6.097	-1.752	-2.514
39.6	1.276	25568	1.352	6.125	-1.708	-2.459
39.7	-0.8269	25633	-1.205	6.162	-1.883	-2.601
39.8	-1.354	25690	-1.43	6.324	-1.859	-2.69
39.9	1.571	25740	1.252	6.015	-1.86	-2.514
40	-0.4147	25805	-0.6822	6.07	-1.862	-2.632
40.1	0.773	25873	1.055	5.911	-2.041	-2.472
40.2	-1.18	25929	-1.196	5.979	-2.032	-2.648
40.3	0.2178	26015	0.4696	5.523	-2.171	-2.525
40.4	0.2723	26054	0.2617	5.669	-2.201	-2.603
40.5	-0.733	26101	-0.7932	5.429	-2.134	-2.653
40.6	-0.7933	26190	-1.533	5.284	-2.196	-2.842
40.7	0.7257	26233	0.7274	5.319	-2.246	-2.689
40.8	-1.277	26284	-1.331	5.132	-2.232	-2.813
40.9	-0.3421	26367	-0.6898	5.207	-2.416	-2.999
41	-0.3456	26408	-0.3405	5.067	-2.315	-3.062
41.1	0.3739	26483	0.627	4.758	-2.347	-2.88
41.2	1.354	26540	1.408	4.832	-2.33	-2.802
41.3	-0.5411	26626	-1.064	4.522	-2.482	-2.91
41.4	0.8638	26695	1.235	4.561	-2.541	-2.677
41.5	-0.5702	26768	-0.9563	4.552	-2.591	-2.914
41.6	1.273	26859	2.124	4.413	-2.638	-2.64
41.7	-0.6842	26942	-1.323	4.102	-2.6	-2.716
41.8	1.033	27041	1.999	4.084	-2.653	-2.586
41.9	0.1438	27093	0.1757	4.026	-2.828	-2.519
42	-0.1634	27149	-0.2137	3.88	-2.789	-2.616
42.1	0.6781	27252	1.506	3.689	-2.847	-2.442
42.2	0.4105	27351	0.9199	3.717	-3.055	-2.275
42.3	0.2468	27396	0.2704	3.464	-3.167	-2.225
42.4	-0.2878	27496	-0.7175	3.406	-3.272	-2.39
42.5	0.3555	27552	0.5024	3.348	-3.397	-2.364
42.6	0.8796	27596	0.8078	3.269	-3.45	-2.306
42.7	-0.237	27621	-0.1606	3.294	-3.569	-2.232
42.8	0.3686	27691	0.6372	3.008	-3.733	-2.256
42.9	0.363	27764	0.5841	3.101	-3.682	-2.194
43	0.1555	27860	0.3464	2.894	-4.029	-2.032
43.1	-0.3316	27963	-0.839	2.743	-4.227	-2.24
43.2	0.8461	28041	1.555	2.621	-4.43	-2.065
43.3	-1.518	28082	-0.9463	2.754	-4.392	-2.142
43.4	-0.5288	28156	-0.9544	2.686	-4.53	-2.193
43.5	-0.1602	28215	-0.2064	2.475	-4.458	-2.304
43.6	0.9849	28265	1.081	2.437	-4.603	-2.112
43.7	0.8381	28349	1.628	2.373	-4.633	-1.953
43.8	0.267	28392	0.2935	2.311	-4.776	-1.886
43.9	1.158	28488	2.191	2.311	-4.814	-1.745
44	-1.361	28587	-2.231	2.272	-5.121	-1.899
44.1	-0.9257	28648	-1.066	2.327	-5.101	-2.07
44.2	-0.5587	28737	-1.089	2.28	-5.25	-2.248
44.3	-0.05236	28785	-0.06289	2.167	-5.4	-2.232
44.4	-1.307	28820	-0.7472	2.194	-5.207	-2.311
44.5	0.4618	28885	0.769	2.02	-5.538	-2.213
44.6	-1.249	28910	-0.6408	2.09	-5.608	-2.319
44.7	-1.236	29013	-2.392	2.039	-5.494	-2.482
44.8	0.08639	29066	0.1178	1.875	-5.408	-2.544
44.9	-1.21	29093	-0.5888	1.799	-5.703	-2.528
45	-0.2269	29120	-0.1484	1.818	-5.629	-2.493
45.1	0.08901	29221	0.2096	1.573	-5.88	-2.599
45.2	1.534	29313	2.445	1.644	-5.773	-2.313
45.3	1.279	29372	1.314	1.541	-5.862	-2.153
45.4	-0.9676	29445	-1.424	1.483	-5.939	-2.296
45.5	-0.2848	29478	-0.2273	1.418	-5.759	-2.32
45.6	-0.3482	29536	-0.4715	1.352	-6.156	-2.367
45.7	0.843	29604	1.236	1.312	-6.246	-2.31
45.8	0.2765	29659	0.3572	1.171	-6.04	-2.228
45.9	-1.271	29728	-1.559	1.184	-6.456	-2.426
46	1.287	29793	1.521	1.148	-6.296	-2.164
46.1	1.216	29842	1.067	1.136	-6.205	-2.098
46.2	-0.5641	29883	-0.5408	1.079	-6.47	-2.174
46.3	0.5817	29925	0.54	1.035	-6.281	-2.078
