4	0.8713	2547	0.7984	3.396	-2.276	-0.8679
4.1	-0.9983	2606	-1.267	3.482	-2.251	-0.9715
4.2	-1.028	2692	-1.961	3.358	-2.456	-1.16
4.3	-0.3267	2751	-0.4539	3.513	-2.506	-1.179
4.4	-0.1424	2823	-0.2562	3.504	-2.648	-1.204
4.5	-0.5213	2853	-0.3799	3.633	-2.765	-1.24
4.6	-0.06772	2927	-0.1266	3.652	-2.916	-1.266
4.7	-0.6943	2969	-0.6016	3.562	-3.021	-1.383
4.8	0.2653	3040	0.4822	3.826	-3.281	-1.332
4.9	0.2737	3136	0.6495	3.822	-3.503	-1.192
5	0.7184	3182	0.763	3.853	-3.583	-1.142
5.1	0.07051	3266	0.151	3.9	-3.556	-1.116
5.2	0.9435	3307	0.8278	3.927	-3.683	-1.08
5.3	-0.3775	3392	-0.7008	4.135	-3.812	-1.097
5.4	-0.5587	3433	-0.5057	4.087	-3.844	-1.207
5.5	-0.2653	3521	-0.5975	3.999	-4.25	-1.271
5.6	-0.5993	3617	-1.355	4.047	-4.394	-1.389
5.7	1.379	3655	0.9584	4.301	-4.456	-1.294
5.8	-1.18	3699	-0.8925	4.059	-4.316	-1.388
5.9	-1.414	3786	-2.24	4.272	-4.437	-1.62
6	1.484	3864	1.852	4.063	-4.409	-1.447
6.1	-1.312	3927	-1.553	4.319	-4.408	-1.553
6.2	-0.5681	3993	-0.8469	4.106	-4.593	-1.637
6.3	1.481	4027	0.8885	4.148	-4.555	-1.567
6.4	-0.9481	4072	-0.8882	4.23	-4.616	-1.676
6.5	-0.1901	4129	-0.2635	4.301	-4.897	-1.721
6.6	1.571	4192	1.468	4.134	-4.903	-1.516
6.7	-0.1354	4290	-0.318	4.268	-5.136	-1.533
6.8	0.2592	4388	0.6416	4.198	-5.377	-1.455
6.9	-0.9215	4470	-1.631	4.157	-5.325	-1.625
7	-0.8796	4544	-1.461	4.181	-5.392	-1.835
7.1	0.236	4640	0.5232	4.099	-5.602	-1.731
7.2	1.016	4718	1.675	4.257	-5.753	-1.612
7.3	0.3016	4817	0.7507	4.019	-6.289	-1.533
7.4	1.507	4880	1.571	4.185	-6.17	-1.291
7.5	1.344	4946	1.607	4.279	-5.958	-1.155
7.6	1.269	5020	1.663	4.139	-6.131	-1.033
7.7	1.442	5118	2.301	4.12	-6.034	-0.7676
7.8	0.4451	5160	0.3942	4.183	-6.093	-0.7265
7.9	-1.407	5233	-1.794	4.41	-6.17	-0.8986
8	0.4948	5268	0.39	4.199	-6.546	-0.8691
8.1	-0.8449	5352	-1.508	4.322	-6.664	-1.018
8.2	0.03595	5394	0.0367	4.419	-6.427	-1.015
8.3	1.244	5439	0.9963	4.348	-6.454	-0.9501
8.4	1.222	5489	1.085	4.554	-6.683	-0.7851
8.5	-0.3629	5594	-0.9148	4.567	-6.722	-0.8794
8.6	-0.8812	5665	-1.395	4.581	-6.811	-1.033
8.7	-0.08378	5753	-0.1942	4.832	-6.856	-1.02
8.8	-1.492	5802	-1.279	4.79	-7.01	-1.197
8.9	0.3316	5858	0.4578	4.889	-7.411	-1.128
9	-1.375	5927	-1.607	4.853	-7.372	-1.268
9.1	-1.1	6002	-1.724	4.773	-7.468	-1.474
9.2	1.075	6037	0.7153	4.828	-7.509	-1.414
9.3	-1.252	6129	-2.135	5.08	-7.509	-1.6
9.4	0.1161	6156	0.08238	4.881	-7.275	-1.576
9.5	-0.8296	6226	-1.307	5.068	-7.692	-1.691
9.6	1.417	6293	1.643	4.918	-7.868	-1.542
9.7	1.4	6328	0.84	4.968	-7.652	-1.478
9.8	0.758	6408	1.272	4.891	-7.553	-1.378
9.9	-0.3775	6505	-0.8276	5.029	-7.845	-1.45
10	-0.1089	6572	-0.1609	5.1	-8.083	-1.409
10.1	0.2819	6604	0.211	5.109	-8.235	-1.431
10.2	-0.3555	6648	-0.4037	5.071	-8.171	-1.5
10.3	-1.216	6690	-0.9754	4.973	-8.291	-1.569
10.4	-0.6651	6770	-1.202	4.914	-8.359	-1.636
10.5	0.2937	6868	0.7384	4.946	-8.496	-1.567
10.6	-1.389	6911	-0.9941	5.144	-8.78	-1.731
10.7	-0.2592	6962	-0.3171	5.024	-8.901	-1.8
10.8	-0.6135	7018	-0.8063	4.952	-9.183	-1.826
10.9	-0.5465	7116	-1.328	4.837	-9.389	-1.973
11	-1.043	7169	-1.081	4.956	-8.984	-2.005
11.1	-1.505	7209	-0.9812	5.003	-8.986	-2.208
11.2	-0.2904	7295	-0.5527	4.596	-9.335	-2.179
11.3	1.158	7371	1.705	4.606	-9.299	-1.994
11.4	0.3648	7475	0.901	4.742	-9.598	-1.905
11.5	-0.01815	7519	-0.0201	4.56	-10.09	-1.946
11.6	0.5529	7606	1.188	4.635	-9.77	-1.797
11.7	-0.5393	7671	-0.7933	4.502	-9.796	-1.874
11.8	1.324	7737	1.655	4.582	-10.03	-1.715
11.9	-0.2566	7788	-0.3272	4.334	-10.25	-1.782
12	0.03386	7829	0.03688	4.312	-10.04	-1.779
12.1	-1.426	7881	-1.249	4.354	-10.25	-1.861
12.2	0.3993	7914	0.2972	4.374	-10.74	-1.927
12.3	0.1649	7979	0.2433	4.327	-10.68	-1.865
12.4	-0.08378	8020	-0.08946	4.426	-10.45	-1.911
12.5	1.072	8097	1.578	4.366	-10.42	-1.678
12.6	-0.4175	8189	-0.8364	4.243	-10.94	-1.852
12.7	-0.687	8238	-0.7649	4.219	-10.81	-1.879
12.8	-0.4887	8300	-0.7138	4.259	-10.82	-1.947
12.9	0.5184	8329	0.3534	4.278	-10.87	-1.852
13	-0.2541	8378	-0.2879	3.991	-11.32	-1.919
13.1	0.2539	8458	0.5043	4.131	-11.5	-1.868
13.2	1.257	8553	2.34	4.159	-11.67	-1.631
13.3	1.204	8629	1.589	4.077	-11.27	-1.512
13.4	-0.9802	8689	-1.213	4.078	-12.06	-1.654
13.5	0.1466	8718	0.09038	4.116	-11.78	-1.596
13.6	0.2937	8763	0.3433	3.911	-11.88	-1.611
13.7	1.553	8815	1.142	4.153	-11.53	-1.503
13.8	-0.1197	8877	-0.1922	4.008	-12.04	-1.463
13.9	0.9989	8927	1.04	4.016	-12.34	-1.405
14	1.571	8997	1.539	4.057	-11.98	-1.239
14.1	-1.129	9083	-1.959	4.16	-11.94	-1.432
14.2	-1.144	9121	-0.8308	4.205	-11.85	-1.459
14.3	0.1047	9162	0.1104	3.968	-12.07	-1.463
14.4	0.5529	9239	0.9514	4.196	-12.6	-1.405
14.5	0.1901	9275	0.1703	4.09	-12.81	-1.374
14.6	0.3665	9324	0.4341	4.239	-12.79	-1.319
14.7	-1.223	9405	-1.912	4.29	-12.34	-1.517
14.8	-0.9331	9454	-0.9626	4.166	-12.79	-1.58
14.9	1.089	9516	1.387	4.084	-13.11	-1.493
15	-0.7624	9583	-1.025	4.047	-13.24	-1.538
15.1	1.016	9614	0.6589	4.256	-12.75	-1.55
15.2	-1.531	9671	-1.303	4.298	-12.63	-1.607
15.3	-0.05184	9737	-0.08732	4.033	-13.32	-1.632
15.4	0.9989	9818	1.687	4.282	-13.69	-1.509
15.5	-1.558	9858	-0.957	4.24	-13.69	-1.556
15.6	-0.4021	9909	-0.4939	4.277	-13.27	-1.671
15.7	1.181	9939	0.6355	4.193	-13.84	-1.589
15.8	1.503	9986	1.141	4.027	-13.71	-1.426
15.9	1.422	10072	2.197	4.282	-13.47	-1.236
16	-0.3629	10164	-0.7515	4.174	-13.66	-1.288
16.1	-1.163	10209	-1.033	4.226	-13.43	-1.433
16.2	-1.186	10287	-1.78	4.231	-14.2	-1.617
16.3	1.474	10345	1.39	4.147	-14.22	-1.482
16.4	0.5817	10384	0.4826	4.284	-14.02	-1.445
16.5	1.155	10465	1.697	4.263	-14.11	-1.217
16.6	0.2073	10499	0.1617	4.246	-14.18	-1.188
16.7	-1.317	10532	-0.8182	4.253	-14.21	-1.266
16.8	0.4538	10602	0.7095	4.301	-14.08	-1.23
16.9	-0.9989	10658	-1.091	4.276	-14.57	-1.33
17	0.9749	10720	1.173	4.474	-13.93	-1.184
17.1	-0.7037	10776	-0.9052	4.415	-14.31	-1.333
17.2	0.8545	10866	1.591	4.554	-14.88	-1.168
17.3	0.5082	10942	0.8695	4.495	-14.3	-1.067
17.4	-0.4712	10988	-0.4921	4.725	-14.53	-1.085
17.5	-1.382	11032	-0.9874	4.457	-14.55	-1.187
17.6	-0.7697	11115	-1.441	4.593	-15.3	-1.353
17.7	-0.4674	11165	-0.5595	4.52	-15.25	-1.406
17.8	1.34	11204	0.9907	4.572	-14.82	-1.35
17.9	0.7948	11244	0.685	4.591	-15.19	-1.265
18	-1.402	11298	-1.236	4.692	-14.91	-1.379
18.1	-0.1234	11329	-0.08525	4.613	-15.14	-1.374
18.2	-1.264	11371	-0.9143	4.712	-15.63	-1.441
18.3	0.476	11432	0.6269	4.871	-15.45	-1.42
18.4	-0.432	11483	-0.4981	4.839	-15.25	-1.428
18.5	-0.3047	11580	-0.7129	4.618	-16.25	-1.497
18.6	-0.4948	11674	-1.004	4.617	-15.5	-1.678
18.7	1.319	11752	1.833	4.809	-15.55	-1.435
18.8	-0.5627	11813	-0.7585	4.915	-15.84	-1.526
18.9	-1.368	11849	-0.7972	4.629	-15.85	-1.656
19	-0.3592	11902	-0.462	4.622	-16.13	-1.702
19.1	1.304	11937	0.8588	4.907	-16.32	-1.617
19.2	-0.7051	12023	-1.274	4.754	-16.31	-1.67
19.3	0.3115	12090	0.4831	4.689	-16.13	-1.624
19.4	-1.078	12183	-1.963	4.625	-16.55	-1.822
19.5	-1.3	12260	-1.895	4.655	-16.43	-1.984
19.6	-1.564	12363	-2.402	4.836	-17.11	-2.31
19.7	-0.2178	12440	-0.4246	4.703	-16.41	-2.398
19.8	0.1016	12534	0.2286	4.284	-16.91	-2.374
19.9	0.2053	12587	0.2628	4.207	-16.83	-2.234
20	-1.106	12683	-2.171	4.226	-17.75	-2.565
20.1	0.5163	12717	0.4208	4.128	-17.8	-2.524
20.2	-0.8531	12789	-1.342	4.112	-17	-2.557
20.3	-0.4232	12888	-1.005	3.809	-16.93	-2.708
20.4	1.246	12921	0.7134	3.862	-17.82	-2.659
20.5	-1.173	12965	-0.9497	3.939	-17.31	-2.643
20.6	-0.3482	13061	-0.9056	3.58	-17.4	-2.7
20.7	0.3934	13105	0.3959	3.598	-17.97	-2.825
20.8	0.5306	13137	0.4245	3.397	-17.29	-2.782
20.9	1.222	13223	1.891	3.374	-17.5	-2.437
21	1.271	13310	2.036	3.42	-18.26	-2.371
21.1	0.6941	13363	0.9043	3.356	-17.27	-2.193
21.2	0.9983	13419	1.171	3.213	-18.05	-2.06
21.3	0.7371	13493	1.109	3.315	-17.99	-1.929
21.4	1.301	13567	1.649	3.296	-18.4	-1.78
21.5	-0.2566	13642	-0.4465	3.06	-18.02	-1.88
21.6	-0.7948	13735	-1.6	3.194	-17.79	-1.997
21.7	0.2653	13761	0.1741	3.167	-18.4	-1.979
21.8	0.7299	13855	1.483	3.105	-18.56	-1.793
21.9	1.388	13917	1.54	3.101	-18.77	-1.642
22	-0.9695	13994	-1.513	2.9	-18.32	-1.845
22.1	0.06702	14042	0.07876	2.989	-18.8	-1.837
22.2	0.6566	14133	1.301	2.897	-18.39	-1.757
22.3	1.067	14231	2.186	2.981	-18.88	-1.462
22.4	-0.899	14294	-1.198	2.896	-18.97	-1.592
22.5	-1.123	14346	-1.162	2.862	-19.21	-1.753
22.6	0.4032	14402	0.5333	2.992	-19.92	-1.715
22.7	0.2985	14484	0.5992	2.864	-20.11	-1.573
22.8	0.6367	14512	0.385	2.805	-18.99	-1.597
22.9	-0.8456	14548	-0.6592	2.948	-20.03	-1.618
23	1.129	14647	2.26	2.923	-20.12	-1.448
23.1	-1.228	14739	-2.182	2.812	-19.82	-1.579
23.2	-0.1618	14772	-0.1179	2.836	-19.3	-1.64
23.3	-1.061	14856	-1.922	2.963	-19.8	-1.841
23.4	1.127	14955	2.25	2.806	-20.09	-1.572
23.5	-0.2819	15045	-0.643	2.765	-20.9	-1.7
23.6	1.406	15120	1.898	2.85	-20.53	-1.494
23.7	1.039	15176	1.26	2.861	-19.99	-1.315
23.8	1.478	15251	1.643	2.781	-20.62	-1.218
23.9	1.368	15287	0.8675	2.931	-20.63	-1.071
24	-1.155	15312	-0.5686	2.857	-20.25	-1.127
24.1	-0.8189	15354	-0.7415	2.883	-19.9	-1.184
24.2	-0.01798	15432	-0.03298	3.066	-20.9	-1.248
24.3	0.2155	15464	0.1784	3.093	-21.39	-1.17
24.4	-0.5817	15491	-0.3645	3.022	-21.03	-1.254
24.5	1.015	15539	0.9288	3.045	-20.46	-1.111
24.6	-0.8296	15626	-1.461	3.06	-20.37	-1.338
24.7	-0.7372	15654	-0.4583	3.103	-20.63	-1.32
24.8	0.4105	15717	0.6029	3.169	-20.97	-1.273
24.9	-0.2178	15792	-0.3816	3.214	-21.14	-1.339
25	-0.1862	15877	-0.4081	3.227	-21.98	-1.392
25.1	1.571	15914	0.8848	3.131	-22.2	-1.297
25.2	-0.2681	15992	-0.5575	3.377	-21.73	-1.365
25.3	1.111	16077	1.844	3.405	-22.03	-1.111
25.4	-0.1901	16123	-0.209	3.285	-21.25	-1.178
25.5	-0.9718	16181	-1.265	3.345	-22.64	-1.291
25.6	-0.6535	16268	-1.255	3.316	-22.59	-1.375
25.7	0.7084	16311	0.6628	3.365	-22.45	-1.322
25.8	-0.4712	16378	-0.7722	3.497	-22.14	-1.395
25.9	-1.223	16457	-1.886	3.362	-22.2	-1.544
26	1.471	16560	2.399	3.398	-22.66	-1.379
26.1	0.6048	16630	1.024	3.611	-22.81	-1.288
26.2	-0.6739	16678	-0.7947	3.532	-22.44	-1.327
26.3	0.2321	16766	0.5137	3.478	-23.32	-1.251
26.4	0.3686	16838	0.6896	3.64	-23.48	-1.232
26.5	-1.437	16921	-2.005	3.536	-23.27	-1.429
26.6	1.361	16995	1.694	3.545	-22.62	-1.191
26.7	-1.555	17039	-0.9896	3.728	-22.39	-1.331
26.8	1.571	17119	1.876	3.696	-22.4	-1.149
26.9	1.163	17218	2.141	3.817	-22.94	-0.887
27	-0.6632	17284	-1.01	3.888	-23.27	-1.036
27.1	1.136	17379	1.954	3.762	-22.65	-0.8079
27.2	-0.6329	17473	-1.289	3.833	-23.02	-0.968
27.3	0.4054	17544	0.6809	4.049	-23.61	-0.8809
27.4	-0.962	17583	-0.718	4.082	-23.18	-0.9629
27.5	-1.322	17641	-1.381	4.06	-24.4	-1.054
27.6	-0.4887	17730	-0.9794	4.095	-24.09	-1.172
27.7	-0.7933	17785	-0.9184	4.21	-23.94	-1.278
27.8	0	17876	0	4.358	-23.91	-1.303
27.9	-0.5875	17978	-1.304	4.188	-23.62	-1.385
28	0.6798	18078	1.659	4.318	-24.53	-1.253
28.1	-0.5079	18138	-0.7422	4.442	-24.66	-1.343
28.2	0.9783	18231	1.957	4.437	-24.02	-1.168
28.3	-0.5472	18286	-0.7205	4.347	-25.12	-1.244
28.4	0.788	18353	1.133	4.53	-24.48	-1.118
28.5	1.571	18395	0.9804	4.487	-24.49	-0.9777
28.6	-0.5445	18434	-0.493	4.667	-24.56	-1.025
28.7	-0.5082	18516	-0.8988	4.701	-25.46	-1.124
28.8	0.6716	18574	0.883	4.803	-24.55	-1.066
28.9	0.4538	18647	0.7188	4.648	-25.95	-0.9824
29	1.228	18715	1.598	4.785	-26.01	-0.8191
29.1	1.009	18770	1.171	4.881	-25.03	-0.7005
29.2	0.05027	18808	0.04859	4.904	-25.86	-0.7026
29.3	-0.617	18873	-0.8502	4.994	-25.17	-0.7805
29.4	-0.8203	18959	-1.482	4.983	-25.8	-0.9334
29.5	-0.5213	19018	-0.6968	5.262	-26.16	-1.005
29.6	1.252	19048	0.6595	5.223	-25.92	-0.9481
29.7	-0.7257	19080	-0.5295	5.097	-25.71	-1.029
29.8	-0.09948	19110	-0.07291	5.24	-26.03	-1.027
29.9	1.1	19186	1.633	5.505	-26.36	-0.8464
30	-0.4901	19280	-1.002	5.577	-25.99	-0.9278
30.1	-1.551	19350	-1.667	5.307	-26.52	-1.11
30.2	1.075	19432	1.758	5.575	-26.86	-0.941
30.3	-0.6875	19532	-1.638	5.453	-26.23	-1.12
30.4	1.484	19586	1.36	5.577	-26.78	-0.9734
30.5	1.072	19614	0.6653	5.539	-26.01	-0.9171
30.6	1.257	19681	1.502	5.515	-27.37	-0.7608
30.7	1.484	19723	0.978	5.578	-26.58	-0.6344
30.8	0.7084	19788	0.9943	5.966	-25.85	-0.5523
30.9	0.3993	19823	0.3347	5.979	-26.95	-0.5191
31	1.012	19864	0.8534	5.968	-26.18	-0.4229
31.1	-0.2178	19950	-0.4914	5.918	-26.53	-0.4584
31.2	0.2985	20022	0.5556	6.258	-27.41	-0.4034
31.3	-0.8894	20093	-1.355	6.355	-26.66	-0.5695
31.4	0.4571	20130	0.3851	6.23	-27.24	-0.5076
31.5	-0.6048	20193	-0.8506	6.468	-26.22	-0.585
31.6	1.287	20261	1.668	6.634	-27.33	-0.4307
31.7	-0.5697	20307	-0.5666	6.717	-26.82	-0.4923
31.8	-1.204	20349	-0.9218	6.483	-26.3	-0.5826
31.9	0.5529	20407	0.7966	6.787	-27.45	-0.4937
32	-0.8531	20475	-1.137	6.947	-27.24	-0.6372
32.1	-1.301	20525	-1.136	6.908	-27.26	-0.7519
32.2	-0.5573	20596	-0.9412	7.017	-28.19	-0.8059
32.3	1.053	20670	1.504	7.229	-27.43	-0.6771
32.4	-0.2904	20728	-0.3978	7.333	-27.24	-0.7082
32.5	-0.0356	20807	-0.0636	7.255	-28.19	-0.7004
32.6	1.539	20870	1.64	7.121	-28.2	-0.5696
32.7	-0.325	20926	-0.4235	7.593	-27.99	-0.6068
32.8	1.434	20993	1.615	7.387	-28.28	-0.4292
32.9	-0.7461	21023	-0.5102	7.73	-28.3	-0.4911
33	0.6231	21119	1.291	7.452	-28.38	-0.3665
33.1	-0.134	21153	-0.1208	7.527	-28.13	-0.3672
33.2	-0.178	21247	-0.4006	8.049	-27.66	-0.4192
33.3	-0.121	21343	-0.3021	7.948	-27.76	-0.4456
33.4	-1.478	21434	-2.43	8.3	-27.78	-0.6659
33.5	1.125	21511	1.803	8.377	-27.83	-0.5042
33.6	1.156	21539	0.6159	8.4	-28.96	-0.4438
33.7	-1.476	21567	-0.6825	8.401	-28.68	-0.4863
33.8	1.244	21661	2.128	8.467	-28.15	-0.2847
33.9	-1.474	21728	-1.751	8.64	-28.99	-0.4622
34	0.1197	21787	0.162	8.344	-29.05	-0.436
34.1	-0.7707	21840	-0.8563	8.418	-28.81	-0.5355
34.2	0.5697	21913	0.9588	8.906	-29.17	-0.4169
34.3	0.8121	22013	1.811	8.706	-29.22	-0.2445
34.4	0.9948	22100	1.827	8.729	-28.67	-0.06654
34.5	-0.6772	22168	-1.137	9.312	-29.26	-0.1766
34.6	0.432	22252	0.9367	9.599	-27.58	-0.08913
34.7	1.321	22351	2.234	9.367	-27.86	0.1352
34.8	-1.228	22418	-1.469	9.429	-29	-0.01062
34.9	1.234	22481	1.501	9.291	-28.42	0.1327
35	-1.03	22586	-2.146	9.896	-28.42	-0.07901
35.1	-1.246	22674	-2.112	9.69	-27.87	-0.284
35.2	0.2709	22711	0.2571	9.874	-27.61	-0.2664
35.3	-0.05079	22807	-0.1297	10.21	-27.95	-0.2794
35.4	-1.043	22868	-1.24	10.08	-28.55	-0.3888
35.5	-0.3555	22936	-0.5717	10.12	-28.61	-0.4448
35.6	0.3316	22982	0.3793	10.52	-29.23	-0.4246
35.7	0.3775	23016	0.302	10.18	-28.97	-0.3825
35.8	0.5112	23063	0.5772	10.38	-27.86	-0.338
35.9	0.1539	23130	0.265	10.43	-29.06	-0.3115
36	1.071	23221	1.957	11.08	-28.51	-0.1046
36.1	-1.454	23295	-1.778	10.99	-28.8	-0.2743
36.2	1.571	23362	1.546	11.1	-27.94	-0.1307
36.3	-0.1571	23457	-0.3611	11.23	-29.12	-0.1678
36.4	0.754	23541	1.388	11.48	-28.85	-0.02759
36.5	1.111	23639	2.25	11.59	-28.55	0.1889
36.6	0.0171	23705	0.02769	11.75	-28.24	0.1954
36.7	-0.3316	23790	-0.6928	11.37	-28.78	0.1206
36.8	0.9168	23851	1.151	12.04	-28.19	0.2301
36.9	-0.4618	23930	-0.8878	12.23	-28.44	0.1414
37	1.429	23998	1.536	12.14	-28.44	0.2877
37.1	-0.2199	24061	-0.3132	11.81	-28.97	0.2567
37.2	0.4492	24141	0.8245	12.58	-28.06	0.347
37.3	-0.7775	24245	-1.753	12.01	-28.3	0.1682
37.4	-0.754	24332	-1.395	12.52	-29.14	0.03204
37.5	-1.571	24427	-2.348	12.65	-28.57	-0.1927
37.6	0.141	24466	0.1266	12.49	-28.02	-0.1795
37.7	-0.4665	24514	-0.5114	12.97	-27.75	-0.2245
37.8	-1.071	24566	-1.182	12.78	-27.77	-0.3416
37.9	0.3142	24669	0.7061	12.87	-29.56	-0.2789
38	0.01658	24699	0.01381	13.33	-28.15	-0.2721
38.1	0	24740	0	13.17	-29.61	-0.2613
38.2	0.1524	24776	0.1358	13.12	-29.63	-0.2538
38.3	1.507	24876	2.308	12.99	-28.19	-0.01356
38.4	-1.317	24954	-1.951	13.16	-28.77	-0.2068
38.5	-0.8378	25019	-1.189	13.12	-28.8	-0.3117
38.6	1.202	25066	1.08	13.29	-28.52	-0.2036
38.7	0.9311	25095	0.6005	13.06	-29.68	-0.1486
38.8	-1.426	25187	-2.32	13.62	-29.68	-0.3769
38.9	-1.061	25243	-1.283	13.13	-29.42	-0.5177
39	0.5875	25274	0.389	13.59	-29.16	-0.4671
39.1	-1.223	25344	-1.676	13.77	-29.19	-0.6331
39.2	-1.025	25372	-0.528	13.67	-28.63	-0.696
39.3	1.261	25465	2.176	13.44	-29.25	-0.457
39.4	-0.2269	25526	-0.3389	13.99	-29.32	-0.5054
39.5	-0.4629	25602	-0.8341	13.85	-29.99	-0.5989
39.6	-1.426	25689	-2.085	13.72	-29.12	-0.7977
39.7	-0.8639	25768	-1.34	14.5	-28.92	-0.9293
39.8	-0.3814	25837	-0.6203	13.74	-30.22	-1.002
39.9	0.5815	25932	1.274	14.7	-29.49	-0.8771
40	-0.4032	26027	-0.8109	13.97	-30.24	-0.9791
40.1	0.6941	26086	0.8995	14.03	-29.14	-0.8854
40.2	0.9676	26119	0.6648	14.78	-30.06	-0.825
40.3	-1.4	26187	-1.704	14.8	-30.09	-0.9536
40.4	-1.144	26290	-2.291	14.84	-28.97	-1.178
40.5	-1.05	26392	-2.039	14.29	-29.97	-1.415
40.6	-0.8449	26489	-1.812	14.74	-29.23	-1.622
40.7	0.8901	26580	1.658	14.89	-29.37	-1.464
40.8	0.6393	26631	0.7755	14.91	-29.77	-1.334
40.9	1.022	26730	1.957	14.95	-29.88	-1.152
41	1.181	26811	1.955	14.7	-30.56	-0.9908
41.1	-0.6702	26876	-1.05	14.32	-29.74	-1.084
41.2	0.5472	26923	0.6094	14.51	-31.67	-1.03
41.3	0.4189	26966	0.4257	15.31	-30.82	-0.9592
41.4	0.3491	27022	0.4928	14.79	-30	-0.884
41.5	1.24	27087	1.518	14.82	-30.65	-0.7382
41.6	-0.2541	27136	-0.3026	15.21	-30.42	-0.7589
41.7	1.522	27199	1.512	15.51	-31.98	-0.6327
41.8	-0.3974	27277	-0.7331	15.5	-31.78	-0.7145
41.9	-0.835	27362	-1.505	14.84	-30.63	-0.8869
42	1.257	27415	1.294	15.63	-30.97	-0.7134
42.1	1.571	27477	1.541	15.63	-30.35	-0.5975
42.2	-1.385	27534	-1.347	15.8	-31.3	-0.7191
42.3	0.2618	27572	0.2303	15.41	-31.36	-0.6887
42.4	-1.04	27619	-0.9591	15.61	-30.45	-0.7786
42.5	-0.622	27681	-0.9471	15.07	-32.12	-0.8972
42.6	1.357	27738	1.315	15.41	-31.51	-0.7643
42.7	-0.3173	27806	-0.5385	15.99	-32.26	-0.8187
42.8	0.713	27860	0.9401	15.91	-32.65	-0.7418
42.9	-0.9774	27891	-0.6497	16.25	-31.73	-0.7598
43	0.3016	27917	0.215	15.51	-31.14	-0.7857
43.1	-1.274	27971	-1.305	15.69	-31.16	-0.9073
43.2	-0.965	28071	-1.917	15.6	-31.27	-1.098
43.3	1.448	28166	2.429	16.42	-30.99	-0.8815
43.4	-0.1466	28265	-0.3314	15.78	-31.16	-0.863
43.5	0.3421	28329	0.5456	16.04	-31.92	-0.8501
43.6	-0.1745	28420	-0.3597	16.34	-32.73	-0.8879
43.7	1.538	28507	2.026	15.85	-33.05	-0.6661
43.8	-0.1524	28535	-0.1048	15.9	-31.47	-0.6494
43.9	-0.4145	28578	-0.4381	16.96	-33.48	-0.7151
44	-0.755	28606	-0.4828	16.51	-31.89	-0.7611
44.1	0.3449	28660	0.4279	16.92	-32.62	-0.7275
44.2	-1.1	28695	-0.7882	17.12	-32	-0.8208
44.3	0.1602	28787	0.3386	16.28	-32.15	-0.7852
44.4	-1.06	28852	-1.344	16.66	-33.52	-0.8787
44.5	0.9849	28952	1.937	17.43	-33.61	-0.7088
44.6	0.2908	28995	0.3165	17.17	-33.02	-0.6494
44.7	0.2178	29064	0.3975	16.63	-32.79	-0.6353
