10.7	4.39759	9.31762	0.966224
10.8	4.43783	9.36823	0.813236
10.9	4.52121	9.44936	0.723737
11	4.59538	9.51196	0.669985
11.1	4.74367	9.62209	0.608527
11.2	4.76273	9.63628	0.468838
11.3	4.92335	9.70729	0.361503
11.4	5.10348	9.77986	0.404203
11.5	5.16323	9.79997	0.216019
11.6	5.3076	9.84705	0.406379
11.7	5.47013	9.91175	0.354341
11.8	5.57219	9.94642	0.307414
11.9	5.68949	9.98753	0.376542
12	5.71404	9.99737	0.286465
12.1	5.84305	10.039	0.337528
12.2	5.95805	10.0756	0.275856
12.3	6.05009	10.1016	0.274369
12.4	6.11477	10.1148	0.142388
12.5	6.22276	10.1264	0.0741577
12.6	6.40509	10.1545	0.226356
12.7	6.43272	10.1653	0.462762
12.8	6.50016	10.2074	0.643187
12.9	6.55572	10.254	0.745498
13	6.62216	10.3091	0.62416
13.1	6.71907	10.3688	0.478542
13.2	6.85839	10.4452	0.526607
13.3	6.91638	10.4836	0.660702
13.4	6.97231	10.5283	0.687243
13.5	7.07194	10.6159	0.757337
13.6	7.22354	10.7592	0.757337
13.7	7.26591	10.7959	0.659842
13.8	7.32585	10.8463	0.744991
13.9	7.37822	10.8872	0.555015
14	7.49845	10.9714	0.678252
14.1	7.66525	11.091	0.55446
14.2	7.76409	11.1496	0.517382
14.3	7.77413	11.156	0.638106
14.4	7.86035	11.2308	0.796675
14.5	7.92517	11.2987	0.822609
14.6	7.93085	11.3048	0.933188
14.7	7.98141	11.3604	0.724437
14.8	8.01949	11.393	0.682504
14.9	8.06478	11.4216	0.445317
15	8.09319	11.4329	0.312558
15.1	8.17195	11.4602	0.358908
15.2	8.25035	11.4937	0.454509
15.3	8.31583	11.5265	0.477994
15.4	8.38604	11.5661	0.55209
15.5	8.55974	11.6621	0.456804
15.6	8.67687	11.7035	0.240872
15.7	8.74422	11.718	0.173765
15.8	8.82089	11.7283	0.101745
15.9	8.9121	11.7357	0.0578127
16	8.99901	11.7378	-0.00452389
16.1	9.20583	11.7425	0.0526019
16.2	9.20679	11.7435	0.15491
16.3	9.32193	11.7501	-0.038289
16.4	9.41185	11.7402	-0.179284
16.5	9.5497	11.7117	-0.229669
16.6	9.67422	11.6728	-0.360878
16.7	9.8175	11.6244	-0.293898
16.8	9.95217	11.5854	-0.270055
16.9	10.1579	11.5211	-0.333067
17	10.1852	11.5114	-0.396556
17.1	10.2701	11.4691	-0.518994
17.2	10.4382	11.3849	-0.414737
17.3	10.6423	11.2911	-0.444299
17.4	10.8768	11.1774	-0.460652
17.5	10.8982	11.1669	-0.367674
17.6	11.0178	11.117	-0.421662
17.7	11.1168	11.0712	-0.442301
17.8	11.2037	11.027	-0.496969
17.9	11.2554	11.0043	-0.353915
18	11.3597	10.9672	-0.329646
18.1	11.4022	10.9503	-0.44484
18.2	11.4666	10.9275	-0.235833
18.3	11.5553	10.9052	-0.25552
18.4	11.7055	10.8536	-0.418613
18.5	11.7629	10.8336	-0.25372
18.6	11.7718	10.8309	-0.0733454
18.7	11.8684	10.8186	-0.181698
18.8	11.8774	10.8171	-0.106656
18.9	12.0639	10.7946	-0.136309
19	12.201	10.7801	-0.0698455
19.1	12.3357	10.7739	-0.0228421
19.2	12.5306	10.7611	-0.101002
19.3	12.604	10.7543	-0.0820985
19.4	12.7492	10.7305	-0.250608
19.5	12.7875	10.7195	-0.375524
19.6	12.9822	10.6408	-0.39306
19.7	13.0322	10.6194	-0.42889
19.8	13.1477	10.5676	-0.413969
19.9	13.2606	10.5072	-0.555757
20	13.3324	10.465	-0.511131
20.1	13.3451	10.4598	-0.341542
20.2	13.4592	10.4161	-0.388766
20.3	13.5322	10.3855	-0.405469
20.4	13.5514	10.3786	-0.310147
20.5	13.5638	10.3752	-0.220483
20.6	13.6908	10.3339	-0.411732
20.7	13.7163	10.325	-0.319894
20.8	13.8106	10.2895	-0.402385
20.9	13.905	10.2529	-0.339567
21	13.9092	10.252	-0.210266
21.1	13.9385	10.2424	-0.420778
21.2	14.0975	10.1858	-0.265427
21.3	14.2587	10.124	-0.443343
21.4	14.3397	10.0884	-0.380278
21.5	14.4034	10.0589	-0.495372
21.6	14.4596	10.0286	-0.494238
21.7	14.4612	10.0288	-0.671623
21.8	14.6028	9.90911	-0.733058
21.9	14.6113	9.90196	-0.605295
22	14.6303	9.88676	-0.7342
22.1	14.6544	9.86256	-0.840222
22.2	14.6751	9.84216	-0.727044
22.3	14.7667	9.77159	-0.587244
22.4	14.8308	9.71871	-0.8012
22.5	14.8422	9.70572	-0.874691
22.6	14.847	9.70031	-0.811991
22.7	14.9221	9.60942	-0.954489
22.8	14.9851	9.5188	-0.974493
22.9	15.0662	9.40827	-0.899342
23	15.1208	9.33379	-0.999047
23.1	15.2102	9.17321	-1.12195
23.2	15.2281	9.12759	-1.29732
23.3	15.2437	9.08453	-1.16553
23.4	15.2784	9.00178	-1.18061
23.5	15.2909	8.96435	-1.33152
23.6	15.3062	8.9174	-1.15406
23.7	15.3613	8.79419	-1.1463
23.8	15.3964	8.70686	-1.25219
23.9	15.4511	8.55386	-1.20806
24	15.4768	8.47058	-1.31224
24.1	15.4997	8.39523	-1.21113
24.2	15.5257	8.32737	-1.19891
24.3	15.5614	8.23782	-1.1818
24.4	15.5688	8.21795	-1.28147
24.5	15.6046	8.09014	-1.31526
24.6	15.6166	8.01528	-1.49095
24.7	15.6296	7.86938	-1.47426
24.8	15.6332	7.66612	-1.6249
24.9	15.6259	7.58746	-1.70872
25	15.6016	7.40071	-1.69219
25.1	15.5904	7.32081	-1.7232
25.2	15.567	7.21061	-1.83981
25.3	15.553	7.17683	-2.052
25.4	15.4654	7.0347	-2.20178
25.5	15.4275	6.98118	-2.17942
25.6	15.293	6.79012	-2.18817
25.7	15.2647	6.75175	-2.23822
25.8	15.1894	6.66204	-2.29886
25.9	15.0849	6.56165	-2.4655
26	15.0643	6.54809	-2.60518
26.1	15.0255	6.52078	-2.4309
26.2	14.9838	6.4735	-2.17595
26.3	14.9261	6.38354	-2.1101
26.4	14.8149	6.19621	-2.10289
26.5	14.7518	6.08781	-2.09373
26.6	14.6768	5.9483	-2.03452
26.7	14.5898	5.77195	-2.02378
26.8	14.5762	5.73968	-1.94383
26.9	14.548	5.68168	-2.11694
27	14.5055	5.62081	-2.24219
27.1	14.4627	5.56533	-2.21374
27.2	14.3433	5.3951	-2.15012
27.3	14.2636	5.24874	-1.99377
27.4	14.222	5.13705	-1.86433
27.5	14.2017	5.07393	-1.90101
27.6	14.1599	4.95898	-1.93805
27.7	14.1122	4.83047	-1.91205
27.8	14.0916	4.74252	-1.70353
27.9	14.0709	4.64718	-1.87415
28	14.0597	4.60452	-1.76768
28.1	14.0232	4.42159	-1.76768
28.2	14.0113	4.32561	-1.60399
28.3	14.012	4.27565	-1.48708
28.4	14.0207	4.19443	-1.4424
28.5	14.0302	4.10635	-1.47708
28.6	14.0404	4.06176	-1.25784
28.7	14.0811	3.9557	-1.14206
28.8	14.1374	3.8537	-0.958434
28.9	14.1392	3.84988	-1.14986
29	14.1454	3.83055	-1.39066
29.1	14.1504	3.79296	-1.48309
29.2	14.1499	3.63006	-1.66359
29.3	14.1327	3.53119	-1.82428
29.4	14.1104	3.44143	-1.80172
29.5	14.1009	3.38558	-1.68968
29.6	14.0915	3.29671	-1.66276
29.7	14.0885	3.25155	-1.60619
29.8	14.0886	3.25141	-1.76648
29.9	14.072	3.15863	-1.72503
30	14.0629	3.06088	-1.59015
30.1	14.0481	2.94773	-1.79118
30.2	14.025	2.87306	-1.94558
30.3	13.9994	2.81343	-2.01016
30.4	13.9251	2.62633	-1.88912
30.5	13.8643	2.41397	-1.79367
30.6	13.8495	2.35238	-1.8143
30.7	13.8393	2.30058	-1.7185
30.8	13.8261	2.18656	-1.65329
30.9	13.8104	2.01874	-1.67325
31	13.8003	1.9311	-1.69634
31.1	13.785	1.84863	-1.82026
31.2	13.7776	1.80484	-1.64277
31.3	13.7758	1.75011	-1.5642
31.4	13.7879	1.56657	-1.44993
31.5	13.8183	1.38443	-1.36441
31.6	13.8247	1.31724	-1.56103
31.7	13.8247	1.24015	-1.59043
31.8	13.8054	1.06966	-1.77334
31.9	13.7866	1.00876	-1.95966
32	13.7316	0.896061	-2.09601
32.1	13.6205	0.721502	-2.18674
32.2	13.5083	0.586263	-2.326
32.3	13.4503	0.531648	-2.43222
32.4	13.4053	0.494819	-2.47515
32.5	13.3943	0.485378	-2.38726
32.6	13.379	0.46925	-2.27859
32.7	13.2831	0.372334	-2.42806
32.8	13.2345	0.332072	-2.48736
32.9	13.0832	0.213164	-2.46373
33	12.9561	0.119275	-2.54194
33.1	12.9297	0.103151	-2.6919
33.2	12.7829	0.0435695	-2.82127
33.3	12.6744	0.0120376	-2.88848
33.4	12.5069	-0.0158139	-3.06637
33.5	12.4915	-0.0173246	-2.95855
33.6	12.4279	-0.0328133	-2.84772
33.7	12.3703	-0.0544767	-2.71223
33.8	12.2137	-0.143725	-2.53607
33.9	12.191	-0.161581	-2.44834
34	12.1178	-0.214889	-2.59208
34.1	12.1039	-0.22329	-2.78417
34.2	11.9915	-0.27269	-2.66981
34.3	11.8537	-0.333244	-2.79013
34.4	11.852	-0.333625	-2.86873
34.5	11.7078	-0.383261	-2.75107
34.6	11.6415	-0.412211	-2.68739
34.7	11.6071	-0.425386	-2.8833
34.8	11.5225	-0.438858	-3.09399
34.9	11.4789	-0.435943	-3.32601
35	11.3385	-0.42311	-3.1376
35.1	11.2645	-0.425893	-3.06982
35.2	11.2643	-0.426023	-2.88762
35.3	11.0504	-0.476647	-2.93019
35.4	10.8792	-0.515335	-2.90875
35.5	10.6938	-0.56463	-2.85536
35.6	10.5525	-0.598703	-2.96231
35.7	10.4582	-0.612139	-3.03184
35.8	10.4147	-0.618305	-2.92109
35.9	10.3605	-0.623896	-3.14579
36	10.1321	-0.617516	-3.19524
36.1	10.1228	-0.618364	-3.10709
36.2	10.0993	-0.620539	-2.97654
36.3	9.87239	-0.654084	-3.01377
36.4	9.81471	-0.659602	-3.1036
36.5	9.8132	-0.659583	-2.99229
36.6	9.76873	-0.67073	-2.80571
36.7	9.76206	-0.673497	-2.72792
36.8	9.60323	-0.750876	-2.65052
36.9	9.60297	-0.751705	-2.50863
37	9.43529	-0.889065	-2.40402
37.1	9.38477	-0.930686	-2.58446
37.2	9.27801	-0.988883	-2.69971
37.3	9.26242	-0.995609	-2.6379
37.4	9.1361	-1.06704	-2.61521
37.5	9.05089	-1.1243	-2.46929
37.6	8.93974	-1.22573	-2.33353
37.7	8.88375	-1.28399	-2.33906
37.8	8.81259	-1.35475	-2.37588
37.9	8.78716	-1.37702	-2.48951
38	8.69543	-1.4566	-2.36322
38.1	8.58342	-1.55285	-2.49666
38.2	8.52621	-1.58804	-2.67873
38.3	8.52263	-1.58944	-2.81199
38.4	8.39904	-1.63521	-2.7641
38.5	8.21396	-1.70612	-2.78606
38.6	8.14747	-1.73379	-2.69966
38.7	8.04493	-1.78964	-2.58511
38.8	7.98077	-1.83105	-2.55159
38.9	7.96483	-1.84257	-2.48651
39	7.79854	-1.97401	-2.45915
39.1	7.72564	-2.04476	-2.29415
39.2	7.67805	-2.09166	-2.43682
39.3	7.57616	-2.18498	-2.36288
39.4	7.48059	-2.26751	-2.48912
39.5	7.4007	-2.32869	-2.48721
39.6	7.3699	-2.35568	-2.35297
39.7	7.28917	-2.42737	-2.47474
39.8	7.26298	-2.44429	-2.62329
39.9	7.26318	-2.44425	-2.49678
40	7.14295	-2.52814	-2.56689
40.1	7.04603	-2.59645	-2.46901
40.2	7.00363	-2.62733	-2.58393
40.3	6.83136	-2.74068	-2.5364
40.4	6.75619	-2.79424	-2.50999
40.5	6.68483	-2.84192	-2.59063
40.6	6.54937	-2.91178	-2.74255
40.7	6.47798	-2.94542	-2.66828
40.8	6.4442	-2.95857	-2.81115
40.9	6.26054	-3.01451	-2.88038
41	6.16868	-3.0374	-2.91441
41.1	6.00299	-3.08056	-2.85401
41.2	5.97431	-3.09189	-2.70975
41.3	5.8065	-3.15892	-2.81525
41.4	5.70487	-3.19933	-2.69586
41.5	5.56596	-3.25789	-2.79102
41.6	5.50719	-3.28655	-2.57959
41.7	5.36804	-3.36133	-2.71333
41.8	5.26042	-3.42207	-2.52061
41.9	5.1584	-3.4963	-2.50328
42	5.04877	-3.57602	-2.52403
42.1	4.89722	-3.70005	-2.37821
42.2	4.74395	-3.85934	-2.28872
42.3	4.67459	-3.94097	-2.26165
42.4	4.51783	-4.11673	-2.33458
42.5	4.43146	-4.21231	-2.28311
42.6	4.38875	-4.26546	-2.20404
42.7	4.35304	-4.31307	-2.22074
42.8	4.26015	-4.44404	-2.15586
42.9	4.17194	-4.58462	-2.09998
43	4.05806	-4.78661	-2.06635
43.1	3.93541	-4.99161	-2.15113
43.2	3.87642	-5.10493	-1.98752
43.3	3.87438	-5.11052	-2.07822
43.4	3.79123	-5.244	-2.17533
43.5	3.70948	-5.36042	-2.19464
43.6	3.67351	-5.4181	-2.08226
43.7	3.61601	-5.54583	-1.91458
43.8	3.58317	-5.64261	-1.88451
43.9	3.56422	-5.73595	-1.66268
44	3.55514	-5.78664	-1.87787
44.1	3.52533	-5.86909	-1.97655
44.2	3.44482	-6.03352	-2.08195
44.3	3.3869	-6.13598	-2.0883
44.4	3.37716	-6.15336	-2.15591
44.5	3.30329	-6.27567	-2.07693
44.6	3.29253	-6.29217	-2.14659
44.7	3.23938	-6.35583	-2.38601
44.8	3.14559	-6.44532	-2.37397
44.9	3.12858	-6.46126	-2.43015
45	3.07937	-6.50305	-2.44497
45.1	2.89206	-6.66294	-2.42473
45.2	2.88193	-6.67646	-2.16646
45.3	2.86132	-6.71134	-2.03919
45.4	2.80966	-6.79837	-2.17845
45.5	2.76456	-6.86167	-2.20117
45.6	2.68353	-6.96765	-2.24747
45.7	2.61943	-7.05818	-2.12451
45.8	2.55313	-7.16954	-2.08927
45.9	2.52574	-7.21136	-2.23987
46	2.50075	-7.24832	-2.0883
46.1	2.48213	-7.28466	-1.98595
46.2	2.44573	-7.36151	-2.04015
46.3	2.40873	-7.43899	-1.98784
46.4	2.36195	-7.52459	-2.15615
46.5	2.32576	-7.57734	-2.1985
46.6	2.23378	-7.70043	-2.22756
46.7	2.23044	-7.70271	-2.38657
46.8	2.19437	-7.73863	-2.33004
46.9	2.12672	-7.80968	-2.33343
47	2.04869	-7.88248	-2.45071
47.1	1.8929	-8.00886	-2.46909
47.2	1.81812	-8.06752	-2.48238
47.3	1.70974	-8.15729	-2.41274
47.4	1.63908	-8.21712	-2.46416
47.5	1.48384	-8.34475	-2.44434
47.6	1.29618	-8.50736	-2.40564
47.7	1.2519	-8.55408	-2.2578
47.8	1.15568	-8.66107	-2.35203
47.9	1.11979	-8.69507	-2.40401
48	1.01345	-8.78697	-2.45426
48.1	0.940091	-8.85361	-2.33155
48.2	0.888919	-8.91104	-2.26422
48.3	0.839692	-8.96892	-2.28523
48.4	0.839425	-8.96888	-2.18152
48.5	0.805002	-9.0112	-2.32001
48.6	0.7573	-9.06837	-2.21278
48.7	0.667773	-9.21383	-2.03461
48.8	0.651536	-9.24179	-2.18336
48.9	0.542345	-9.40061	-2.16268
49	0.542793	-9.40339	-1.89524
49.1	0.482008	-9.55513	-2.00836
49.2	0.468103	-9.59294	-1.8669
49.3	0.454354	-9.6273	-2.05999
49.4	0.431165	-9.67791	-1.93368
49.5	0.419961	-9.70434	-2.00231
49.6	0.40818	-9.72764	-2.0833
49.7	0.372377	-9.78517	-2.17227
49.8	0.372102	-9.78535	-2.04656
49.9	0.263255	-9.98046	-2.11435
50	0.197966	-10.0958	-2.05666
50.1	0.13575	-10.2126	-2.06384
50.2	0.0937312	-10.3117	-1.89401
50.3	0.0558021	-10.4258	-1.8896
50.4	-0.000931923	-10.5919	-1.91018
50.5	-0.00331514	-10.6029	-1.72374
50.6	-0.0093975	-10.6725	-1.58239
50.7	-0.0124685	-10.7933	-1.61232
50.8	-0.0258968	-10.9708	-1.68665
50.9	-0.0305339	-11.0221	-1.61552
51	-0.029221	-11.1626	-1.51067
51.1	-0.0261784	-11.2319	-1.5461
51.2	-0.0159758	-11.3388	-1.41542
51.3	0.00188713	-11.4813	-1.48055
51.4	0.0168821	-11.5988	-1.3873
51.5	0.0346147	-11.6887	-1.36208
51.6	0.0613011	-11.7909	-1.27412
51.7	0.101718	-11.9027	-1.16993
51.8	0.141849	-12.0097	-1.24481
51.9	0.183489	-12.1208	-1.17057
52	0.222345	-12.2258	-1.26038
52.1	0.260399	-12.3172	-1.08203
52.2	0.293715	-12.3689	-0.923321
52.3	0.367285	-12.4535	-0.770857
52.4	0.431609	-12.5053	-0.574679
52.5	0.623475	-12.6162	-0.475748
52.6	0.675002	-12.6415	-0.37569
52.7	0.780659	-12.6768	-0.267283
52.8	0.816942	-12.6884	-0.327217
52.9	1.00302	-12.7664	-0.465646
53	1.0888	-12.813	-0.564369
53.1	1.15903	-12.8645	-0.690692
53.2	1.32122	-13.0099	-0.782202
53.3	1.38081	-13.0644	-0.694503
53.4	1.46844	-13.1353	-0.668485
53.5	1.51218	-13.1749	-0.797286
53.6	1.61802	-13.2964	-0.916465
53.7	1.65171	-13.3369	-0.850806
53.8	1.65485	-13.3399	-0.621456
53.9	1.65469	-13.3399	-0.485238
54	1.86818	-13.4483	-0.454933
54.1	2.00542	-13.524	-0.573867
54.2	2.00538	-13.5239	-0.653415
54.3	2.07431	-13.5806	-0.724065
54.4	2.10735	-13.6141	-0.867141
54.5	2.10768	-13.6142	-0.997095
54.6	2.15288	-13.677	-0.896029
54.7	2.29469	-13.8558	-0.9043
54.8	2.40143	-13.9881	-0.882282
54.9	2.44583	-14.0438	-0.918454
55	2.48419	-14.1078	-1.13614
55.1	2.5356	-14.2081	-1.05061
55.2	2.58551	-14.2864	-0.942751
55.3	2.68075	-14.4268	-1.00369
55.4	2.69505	-14.4478	-0.868639
55.5	2.70526	-14.4579	-0.649527
55.6	2.85658	-14.5779	-0.69062
55.7	2.89403	-14.608	-0.652274
55.8	2.97627	-14.6613	-0.501945
55.9	3.08665	-14.7341	-0.653154
56	3.17067	-14.8061	-0.783888
56.1	3.19641	-14.8347	-0.882343
56.2	3.22098	-14.8623	-0.796731
56.3	3.34608	-14.9768	-0.686368
56.4	3.45855	-15.0655	-0.646552
56.5	3.53065	-15.1272	-0.786807
56.6	3.56125	-15.1632	-0.928103
56.7	3.60581	-15.2201	-0.883203
56.8	3.61243	-15.2269	-0.775616
56.9	3.7411	-15.3659	-0.869801
57	3.87598	-15.5109	-0.768208
57.1	4.00922	-15.6466	-0.818778
57.2	4.09094	-15.7326	-0.800898
57.3	4.11599	-15.7548	-0.65501
57.4	4.14377	-15.7787	-0.759663
57.5	4.19535	-15.82	-0.568842
57.6	4.31801	-15.9067	-0.668806
57.7	4.44542	-16.0103	-0.696855
57.8	4.49761	-16.046	-0.52575
57.9	4.56254	-16.0861	-0.581818
58	4.74584	-16.2044	-0.565398
58.1	4.77945	-16.2268	-0.628713
58.2	4.84299	-16.273	-0.627426
58.3	4.95108	-16.3436	-0.522742
58.4	4.96988	-16.353	-0.410594
58.5	4.98507	-16.3583	-0.25795
58.6	5.05783	-16.3771	-0.248305
58.7	5.19576	-16.3981	-0.058119
58.8	5.42707	-16.4069	-0.0166464
58.9	5.66112	-16.4143	-0.0454734
59	5.71958	-16.4151	0.0227935
59.1	5.73069	-16.4153	-0.0629253
59.2	5.77623	-16.417	-0.0090726
59.3	5.78825	-16.4178	-0.127017
59.4	6.0218	-16.4544	-0.181692
59.5	6.07181	-16.463	-0.140304
59.6	6.17239	-16.4832	-0.25603
59.7	6.38085	-16.5428	-0.305617
59.8	6.61043	-16.6123	-0.283159
59.9	6.66691	-16.6351	-0.410863
60	6.74445	-16.6708	-0.46745
60.1	6.80938	-16.7114	-0.637613
60.2	6.82621	-16.7255	-0.79834
60.3	6.86659	-16.7747	-0.967011
60.4	6.9294	-16.8769	-1.06733
60.5	6.98958	-16.9628	-0.876808
60.6	7.00991	-16.9834	-0.666126
60.7	7.01749	-16.9891	-0.591147
60.8	7.0791	-17.0311	-0.605892
60.9	7.23166	-17.1266	-0.508456
61	7.29438	-17.1676	-0.691112
61.1	7.34665	-17.2133	-0.743056
61.2	7.36503	-17.2272	-0.563961
61.3	7.38615	-17.2394	-0.462885
61.4	7.46704	-17.286	-0.588865
61.5	7.55962	-17.355	-0.686299
61.6	7.61327	-17.405	-0.807608
61.7	7.69251	-17.4944	-0.879036
61.8	7.80015	-17.6462	-1.02945
61.9	7.91409	-17.8461	-1.07702
62	7.95549	-17.9148	-0.990468
62.1	7.96691	-17.9344	-1.13146
62.2	7.97354	-17.9524	-1.29924
62.3	8.0209	-18.1082	-1.25442
62.4	8.02147	-18.113	-1.33728
62.5	8.03315	-18.1567	-1.28367
62.6	8.05051	-18.2118	-1.24707
62.7	8.09321	-18.3367	-1.23565
62.8	8.11759	-18.4203	-1.33309
62.9	8.13392	-18.504	-1.42218
63	8.13727	-18.5181	-1.30041
63.1	8.18934	-18.7193	-1.3352
63.2	8.21215	-18.8543	-1.45948
63.3	8.21627	-18.9083	-1.54486
63.4	8.21985	-18.9452	-1.39914
63.5	8.25171	-19.1438	-1.42591
63.6	8.26054	-19.2314	-1.52883
63.7	8.25945	-19.2652	-1.65272
63.8	8.24271	-19.3862	-1.76256
63.9	8.23295	-19.4483	-1.69928
64	8.22697	-19.5149	-1.61662
64.1	8.22515	-19.6142	-1.55674
64.2	8.21957	-19.6879	-1.74371
64.3	8.19666	-19.7721	-1.91646
64.4	8.16278	-19.8952	-1.75178
64.5	8.15638	-19.9248	-1.85414
64.6	8.12872	-20.0723	-1.65878
64.7	8.11451	-20.1866	-1.74847
64.8	8.07542	-20.3734	-1.80218
64.9	8.04249	-20.5118	-1.80706
65	8.02872	-20.5625	-1.863
65.1	8.02811	-20.5636	-1.76985
65.2	8.01186	-20.631	-1.84436
65.3	7.96097	-20.7848	-1.93382
65.4	7.94204	-20.8425	-1.84783
65.5	7.94044	-20.8505	-1.63931
65.6	7.93077	-20.9309	-1.74156
65.7	7.90055	-21.1387	-1.68667
65.8	7.89766	-21.1674	-1.6051
65.9	7.89949	-21.215	-1.4603
66	7.91616	-21.3192	-1.36303
66.1	7.92258	-21.3708	-1.52476
66.2	7.91695	-21.459	-1.73236
66.3	7.91253	-21.495	-1.65411
66.4	7.91227	-21.5345	-1.49593
66.5	7.9106	-21.7071	-1.66865
66.6	7.88055	-21.9302	-1.74498
66.7	7.87235	-21.9619	-1.93446
66.8	7.85421	-22.0196	-1.77853
66.9	7.82571	-22.1206	-1.92451
67	7.76152	-22.2977	-1.91188
67.1	7.7202	-22.3919	-2.09976
67.2	7.68007	-22.4451	-2.32733
67.3	7.63823	-22.4975	-2.16209
67.4	7.5674	-22.6033	-2.15821
67.5	7.52374	-22.6625	-2.24979
67.6	7.44996	-22.7481	-2.31205
67.7	7.37037	-22.8197	-2.48758
67.8	7.32988	-22.8492	-2.55781
67.9	7.25432	-22.912	-2.34454
68	7.1777	-23.0035	-2.19279
68.1	7.15574	-23.0421	-1.98385
68.2	7.15579	-23.0432	-2.17829
68.3	7.01374	-23.235	-2.23818
68.4	6.94941	-23.3131	-2.29142
68.5	6.90504	-23.3664	-2.23002
68.6	6.80193	-23.5054	-2.18955
68.7	6.69367	-23.6483	-2.24542
68.8	6.65693	-23.7124	-1.99501
68.9	6.62736	-23.775	-2.02745
69	6.62773	-23.7749	-2.08866
69.1	6.57165	-23.891	-1.95411
69.2	6.53365	-23.9812	-1.98017
69.3	6.50881	-24.0369	-1.99989
69.4	6.47638	-24.0924	-2.20698
69.5	6.34896	-24.2625	-2.22121
69.6	6.2282	-24.4099	-2.30746
69.7	6.13117	-24.4995	-2.47347
